*_**********_*蓝҉雨҉直҉播҉源҉*_*********_*
─────╔╗───────────────────╔╗─────────────
─────║║──────────────────╔╝╚╗────────────
─────║║─╔══╗╔═╗─╔╗─╔╗╔╗╔╗╚╗╔╝╔╗╔╗────────
─────║║─║╔╗║║╔╗╗║║─║║║║║║─║║─║╚╝║────────
─────║╚╗║╔╗║║║║║║╚═╝║║╚╝║─║╚╗╚╗╔╝────────
─────╚═╝╚╝╚╝╚╝╚╝╚═╗╔╝╚══╝─╚═╝─╚╝─────────
────────────────╔═╝║─────────────────────
────────────────╚══╝─────────────────────
//免费软件꙰严禁商用꙰仅供学习꙰违者自负!꙰//

移动,#genre#
河南|新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
河南|鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南|延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
河南|偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
河南|叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南|宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
河南|义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南|永城民生,http://tvpull.dxhmt.cn:9081/tv/11481-2.m3u8
河南|永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8
河南|永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
河南|永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8
河南|禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南|禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南|原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
河南|长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
河南|镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
河南|原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
河南|封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
河南|叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南|汤阴电视,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
河南|林州电视,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
河南|渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
河南|义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南|淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南|新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
河南|禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南|栾川新闻,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
河南|孟州电视,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
河南|新安电视,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
河南|杞县综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
河南|获嘉综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8
河南|襄城电视,http://live.dxhmt.cn:9081/tv/11025-1.m3u8
河南|兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南|泌阳综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
河南|罗山电视,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
河南|项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
河南|灵宝电视,http://live.dxhmt.cn:9081/tv/11282-1.m3u8
河南|新郑,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
河南|通许,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
河南|汝阳,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
河南|伊川,http://live.dxhmt.cn:9081/tv/10329-1.m3u8
河南|宝丰,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
河南|鲁山,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
河南|郏县,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
河南|舞钢,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
河南|汝州,http://live.dxhmt.cn:9081/tv/10482-1.m3u8
河南|汝州科教,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
河南|滑县,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
河南|滑县2,http://live.dxhmt.cn:9081/tv/10526-2.m3u8
河南|滑县3,http://live.dxhmt.cn:9081/tv/10526-3.m3u8
河南|浚县,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
河南|淇县,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
河南|新乡,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
河南|新蔡,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
湖北|湖北卫视,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbws
湖北|湖北综合,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbzh
湖北|湖北经视,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbjs
湖北|湖北公共,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbgg
湖北|湖北生活,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbsh
湖北|湖北教育,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbjy
湖北|湖北影视,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbys
湖北|湖北垄上,http://zb.qiyuevod.com/hktv/hbtv.php?id=hbls
湖北|武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
湖北|武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
湖北|武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
湖北|十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
湖北|十堰公共,http://p8.vzan.com/slowlive/626006478246051465/live.m3u8
湖北|荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
湖北|荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
湖北|仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
湖北|江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
湖北|保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8
湖北|保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8
湖南|湖南卫视,http://119.39.128.18:88/hls/32/index.m3u8
湖南|湖南都市,http://119.39.128.18:88/hls/27/index.m3u8
湖南|湖南国际,http://119.39.128.18:88/hls/24/index.m3u8
湖南|湖南教育,http://119.39.128.18:88/hls/25/index.m3u8
湖南|湖南经视,http://119.39.128.18:88/hls/26/index.m3u8
湖南|湖南爱晚,http://119.39.128.18:88/hls/28/index.m3u8
湖南|湖南电影,http://119.39.128.18:88/hls/30/index.m3u8
湖南|湖南电视剧,http://119.39.128.18:88/hls/29/index.m3u8
湖南|湖南公共,http://api2.52tb.xyz/info?id=561&token=20230218htjgzi
湖南|湖南国际,http://api2.52tb.xyz/info?id=562&token=20230218htjgzi
湖南|湖南娱乐,http://api2.52tb.xyz/info?id=563&token=20230218htjgzi
湖南|湖南电影,http://api2.52tb.xyz/info?id=564&token=20230218htjgzi
湖南|湖南电视剧,http://api2.52tb.xyz/info?id=565&token=20230218htjgzi
湖南|湖南经视,http://api2.52tb.xyz/info?id=566&token=20230218htjgzi
湖南|湖南都市,http://api2.52tb.xyz/info?id=567&token=20230218htjgzi
湖南|金鹰卡通,http://api2.52tb.xyz/info?id=568&token=20230218htjgzi
湖南|金鹰纪实,http://api2.52tb.xyz/info?id=569&token=20230218htjgzi
湖南|金鹰纪实,http://119.39.128.18:88/hls/45/index.m3u8
湖南|常德综合,http://119.39.128.18:88/hls/18/index.m3u8
湖南|怀化新闻综合,http://119.39.128.18:88/hls/40/index.m3u8
湖南|湖南都市,http://124.232.233.15:6610/000000001001/201600020003/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南|湖南电影,http://124.232.233.15:6610/000000001001/201600020005/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
湖南|湖南电影,http://111.40.196.30/PLTV/88888888/224/3221225660/index.m3u8
湖南|长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
湖南|长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
湖南|宜章综合,http://hnyz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8
湖南|宜章综合,http://hnyz.chinashadt.com:2036/live/tv1.stream/chunklist_w2084740082.m3u8
湖南|宁乡综合,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
湖南|张家界1台,http://stream.zjjrtv.com/zjjtv1/playlist.m3u8?_upt=58d7e8211638940948
湖南|张家界2台,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8?_upt=83ed3eb91638941175
湖南|娄底综合,http://api2.52tb.xyz/info?id=572&token=20230218htjgzi
湖南|娄底综合,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
湖南|娄底综合,http://119.39.242.52:1935/live/zonghe/chunklist_w1680005588.m3u8
湖南|湘潭综合,http://api2.52tb.xyz/info?id=570&token=20230218htjgzi
湖南|湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南|湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湖南|衡阳新闻,http://hnhs.chinashadt.com:1936/hnhs/tv5.stream/playlist.m3u8
湖南|汨罗综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_TE4c1Q.m3u8
湖南|新田电视台,https://hlsv2.quklive.com/live/1625110020460086/index.m3u8
湖南|宜章综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream_360p/playlist.m3u8
湖南|张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南|张家界新闻,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
山东|山东卫视,http://zb.qiyuevod.com/hktv/sdtv.php?id=sdtv
山东|山东齐鲁,http://zb.qiyuevod.com/hktv/sdtv.php?id=qlpd
山东|山东文旅,http://zb.qiyuevod.com/hktv/sdtv.php?id=yspd
山东|山东综艺,http://zb.qiyuevod.com/hktv/sdtv.php?id=zypd
山东|山东生活,http://zb.qiyuevod.com/hktv/sdtv.php?id=shpd
山东|山东新闻,http://zb.qiyuevod.com/hktv/sdtv.php?id=ggpd
山东|山东农科,http://zb.qiyuevod.com/hktv/sdtv.php?id=nkpd
山东|山东体育,http://zb.qiyuevod.com/hktv/sdtv.php?id=typd
山东|山东少儿,http://zb.qiyuevod.com/hktv/sdtv.php?id=sepd
山东|山东新闻,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdgg&auth=rinimabi
山东|山东齐鲁,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdql&auth=rinimabi
山东|山东体育,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdty&auth=rinimabi
山东|山东生活,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdsh&auth=rinimabi
山东|山东综艺,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdzy&auth=rinimabi
山东|山东农科,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdnk&auth=rinimabi
山东|山东文旅,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdys&auth=rinimabi
山东|山东少儿,http://v2.91kds.cn/b9/sdtv.m3u8?id=sdse&auth=rinimabi
山东|山东教育,http://39.135.138.59:18890/PLTV/88888888/224/3221225719/index.m3u8
山东|山东齐鲁,http://api2.52tb.xyz/info?id=521&token=20230218htjgzi
山东|山东新闻,http://api2.52tb.xyz/info?id=522&token=20230218htjgzi
山东|山东体育,http://api2.52tb.xyz/info?id=523&token=20230218htjgzi
山东|山东少儿,http://api2.52tb.xyz/info?id=524&token=20230218htjgzi
山东|山东综艺,http://api2.52tb.xyz/info?id=525&token=20230218htjgzi
山东|山东文旅,http://api2.52tb.xyz/info?id=526&token=20230218htjgzi
山东|山东生活,http://api2.52tb.xyz/info?id=527&token=20230218htjgzi
山东|山东农科,http://api2.52tb.xyz/info?id=528&token=20230218htjgzi
山东|淄博新闻综合,http://zb.qiyuevod.com/hktv/sdzb.php?id=zbxwzh
山东|淄博民生,http://zb.qiyuevod.com/hktv/sdzb.php?id=zbms
山东|淄博文旅,http://zb.qiyuevod.com/hktv/sdzb.php?id=zbwl
山东|淄博影视,http://zb.qiyuevod.com/hktv/sdzb.php?id=zbys
山东|烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东|烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东|烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东|烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东|枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
山东|枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
山东|青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山东|青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山东|日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
山东|日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
山东|日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
山东|日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
山东|菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东|聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
山东|聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
山东|青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
山东|泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东|泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
山东|泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
四川|四川新闻,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv4&auth=rinimabi
四川|四川经济,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv2&auth=rinimabi
四川|四川文化,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv3&auth=rinimabi
四川|四川影视,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv5&auth=rinimabi
四川|四川妇女,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv7&auth=rinimabi
四川|四川乡村,http://v2.91kds.cn/b9/sctv.m3u8?id=sctv9&auth=rinimabi
四川|康巴卫视,http://v2.91kds.cn/b9/sctv.m3u8?id=kbws&auth=rinimabi
四川|四川文化,http://lu1.cc/itv/sctv/scxl.php?id=scwhly
四川|四川经济,http://lu1.cc/itv/sctv/scxl.php?id=scjj
四川|四川新闻,http://lu1.cc/itv/sctv/scxl.php?id=scxw
四川|四川影视,http://lu1.cc/itv/sctv/scxl.php?id=scyswy
四川|四川妇女,http://lu1.cc/itv/sctv/scxl.php?id=scfnet
四川|四川乡村,http://lu1.cc/itv/sctv/scxl.php?id=scxc
四川|成都-1,http://xcm13.f3322.net:4000/udp/239.93.0.16:5140
四川|成都-2,http://xcm13.f3322.net:4000/udp/239.93.0.17:1239
四川|成都-3,http://xcm13.f3322.net:4000/udp/239.93.0.18:1238
四川|成都-4,http://xcm13.f3322.net:4000/udp/239.93.0.19:1250
四川|成都-5,http://xcm13.f3322.net:4000/udp/239.93.1.231:5140
四川|成都-6,http://xcm13.f3322.net:4000/udp/239.93.0.21:1251
四川|成都-8,http://xcm13.f3322.net:4000/udp/239.93.0.22:1252
四川|成都新闻综合,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv1hd&fmt=hls
四川|成都经济资讯,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv2hd&fmt=hls
四川|成都都市生活,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv3hd&fmt=hls
四川|成都影视文艺,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv4hd&fmt=hls
四川|成都公共,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv5hd&fmt=hls
四川|成都少儿,http://lu1.cc/itv/sctv/cdxl.php?id=cdtv6hd&fmt=hls
四川|绵阳综合,http://live.sctvcloud.com/live/mytvzh/playlist.m3u8
四川|绵阳公共,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8
四川|安州新闻,http://live.sctvcloud.com/live/anzhoutv1/playlist.m3u8
四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川|巴州新闻,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/chunklist_w877242305.m3u8
四川|北川电视,http://live.sctvcloud.com/live/bcgqlive/playlist.m3u8
四川|洪雅新闻综合,http://api2.52tb.xyz/info?id=607&token=20230218htjgzi
四川|朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
四川|大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川|大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川|丹棱新闻综合,http://live.sctvcloud.com/live/danlingrongmei/playlist.m3u8
四川|德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川|甘洛综合,http://live.sctvcloud.com/live/ganluo/playlist.m3u8
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川|广汉新闻综合,http://live.sctvcloud.com/live/guanghan/playlist.m3u8
四川|广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川|广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
四川|黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
四川|洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川|会东综合,http://112.45.133.129:90/live/xwzh.m3u8
四川|夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
四川|剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
四川|江油新闻综合,http://live.sctvcloud.com/live/jiangyou/playlist.m3u8
四川|金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
四川|金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
四川|九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai/playlist.m3u8
四川|开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川|凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
四川|马边电视台,http://tvfile.mb.lsrm.org.cn/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
四川|马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8
四川|沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8
四川|纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
四川|宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1/playlist.m3u8
四川|攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川|蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川|蓬溪新闻综合,http://live.sctvcloud.com/live/pengxilive/playlist.m3u8
四川|平昌新闻综合,http://live.sctvcloud.com/live/pingchang/playlist.m3u8
四川|平武综合,http://live.sctvcloud.com/live/pwtv/playlist.m3u8
四川|青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
四川|荣县综合,http://play.rongxianwang.net/rxzh/0835.m3u8?auth_key=1625042660-0-0-36e32b9c341e085f53b382e1cdde7a02
四川|沙湾综合,http://tvfile.sw.lsrm.org.cn/cms/videos/nmip-media-sw/channellive/channel1/playlist.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
四川|西昌综合,http://103.252.251.199:18085/hls/xichangweishi.m3u8
四川|宣汉新闻综合,https://livepgc.chinamcache.com/pgc/61c37851b08f3f0c0475ceb0c958ff54.m3u8?auth_key=1636720162-0-0-9b69908ac29f39b200b5c8e068723967
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川|筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川|昭觉综合,http://live.sctvcloud.com/live/zhaojue/playlist.m3u8
四川|中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
重庆|重庆新闻,http://api2.52tb.xyz/info?id=611&token=20230218htjgzi
重庆|重庆科教,http://api2.52tb.xyz/info?id=612&token=20230218htjgzi
重庆|重庆影视,http://api2.52tb.xyz/info?id=613&token=20230218htjgzi
重庆|重庆文体,http://api2.52tb.xyz/info?id=614&token=20230218htjgzi
重庆|重庆少儿,http://api2.52tb.xyz/info?id=615&token=20230218htjgzi
重庆|重庆农村,http://api2.52tb.xyz/info?id=616&token=20230218htjgzi
重庆|重庆时尚,http://api2.52tb.xyz/info?id=617&token=20230218htjgzi
重庆|重庆移动,http://api2.52tb.xyz/info?id=618&token=20230218htjgzi
重庆|重庆新闻,http://stream3.xiancity.cn/5/sd/live.m3u8
重庆|北碚综合,http://222.178.181.121:12034/beibei01.m3u8
重庆|璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆|大足综合,http://218.201.85.71:3170/m3u8
重庆|垫江综合,http://125.62.24.185:80/1.m3u8
重庆|荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
重庆|万盛新闻综合,http://stream0.tv41.ru/live.m3u8
重庆|万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
重庆|万载综合,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
重庆|万载综合,http://ls.qingting.fm/live/273.m3u8
重庆|万州科教,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
重庆|万州科教,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
重庆|万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
重庆|万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
重庆|万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
重庆|万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆|万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
重庆|万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
重庆|万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆|武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
山西|山西卫视,http://zb.qiyuevod.com/hktv/sxtv.php?id=sxws
山西|山西经济,http://zb.qiyuevod.com/hktv/sxtv.php?id=sxjj
山西|山西影视,http://zb.qiyuevod.com/hktv/sxtv.php?id=sxys
山西|山西社会与法治,http://zb.qiyuevod.com/hktv/sxtv.php?id=sxshfz
山西|山西文体生活,http://zb.qiyuevod.com/hktv/sxtv.php?id=sxwtsh
山西|山西黄河,http://zb.qiyuevod.com/hktv/sxtv.php?id=sxhh
山西|山西法治,http://api2.52tb.xyz/info?id=642&token=20230218htjgzi
山西|山西经济,http://api2.52tb.xyz/info?id=643&token=20230218htjgzi
山西|山西文体,http://api2.52tb.xyz/info?id=644&token=20230218htjgzi
山西|山西影视,http://api2.52tb.xyz/info?id=641&token=20230218htjgzi
山西|山西黄河,http://api2.52tb.xyz/info?id=645&token=20230218htjgzi
山西|太原新闻,http://lu1.cc/itv/php/tide.php?id=tyxwzh
山西|太原经济,http://lu1.cc/itv/php/tide.php?id=tyjjsh
山西|太原法制,http://lu1.cc/itv/php/tide.php?id=tysjfz
山西|太原影视,http://lu1.cc/itv/php/tide.php?id=tyys
山西|太原文体,http://lu1.cc/itv/php/tide.php?id=tywt
山西|大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
山西|定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
山西|高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
山西|怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
山西|吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西|交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
山西|晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西|晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西|黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
山西|临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8
山西|临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
山西|灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
山西|潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西|宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
山西|祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
山西|五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
山西|武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西|原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
山西|运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西|运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西|运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
